State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
NV,2017,November,12 month-ending,Number of Drug Overdose Deaths,748,100,0.035207135,Nevada,748
NV,2017,October,12 month-ending,Number of Drug Overdose Deaths,749,100,0.027523297,Nevada,749
NV,2017,September,12 month-ending,Number of Drug Overdose Deaths,736,100,0.023716352,Nevada,736
NV,2018,April,12 month-ending,Number of Drug Overdose Deaths,750,100,0.089240678,Nevada,755
NV,2018,August,12 month-ending,Number of Drug Overdose Deaths,736,100,0.096618357,Nevada,742
NV,2018,December,12 month-ending,Number of Drug Overdose Deaths,741,100,0.250303101,Nevada,761
NV,2018,February,12 month-ending,Number of Drug Overdose Deaths,761,100,0.085360649,Nevada,766
NV,2018,January,12 month-ending,Number of Drug Overdose Deaths,758,100,0.08528454,Nevada,763
NV,2018,July,12 month-ending,Number of Drug Overdose Deaths,727,100,0.093146006,Nevada,732
NV,2018,June,12 month-ending,Number of Drug Overdose Deaths,716,100,0.093330741,Nevada,721
NV,2018,March,12 month-ending,Number of Drug Overdose Deaths,746,100,0.089164567,Nevada,751
NV,2018,May,12 month-ending,Number of Drug Overdose Deaths,726,100,0.09728005,Nevada,732
NV,2018,November,12 month-ending,Number of Drug Overdose Deaths,726,100,0.232982565,Nevada,744
NV,2018,October,12 month-ending,Number of Drug Overdose Deaths,722,100,0.194476857,Nevada,736
NV,2018,September,12 month-ending,Number of Drug Overdose Deaths,740,100,0.116211505,Nevada,747
NV,2019,April,12 month-ending,Number of Drug Overdose Deaths,753,100,0.240543162,Nevada,772
NV,2019,August,12 month-ending,Number of Drug Overdose Deaths,733,100,0.227220211,Nevada,750
NV,2019,December,12 month-ending,Number of Drug Overdose Deaths,710,100,0.094542979,Nevada,715
NV,2019,February,12 month-ending,Number of Drug Overdose Deaths,755,100,0.24672985,Nevada,775
NV,2019,January,12 month-ending,Number of Drug Overdose Deaths,752,100,0.244257968,Nevada,771
NV,2019,July,12 month-ending,Number of Drug Overdose Deaths,747,100,0.228222188,Nevada,765
NV,2019,June,12 month-ending,Number of Drug Overdose Deaths,761,100,0.228266337,Nevada,779
NV,2019,March,12 month-ending,Number of Drug Overdose Deaths,750,100,0.24229161,Nevada,769
NV,2019,May,12 month-ending,Number of Drug Overdose Deaths,772,100,0.232279045,Nevada,791
NV,2019,November,12 month-ending,Number of Drug Overdose Deaths,720,100,0.129297232,Nevada,728
NV,2019,October,12 month-ending,Number of Drug Overdose Deaths,725,100,0.133562297,Nevada,734
NV,2019,September,12 month-ending,Number of Drug Overdose Deaths,739,100,0.210566616,Nevada,755
NV,2020,April,12 month-ending,Number of Drug Overdose Deaths,724,100,0.10083657,Nevada,730
NV,2020,August,12 month-ending,Number of Drug Overdose Deaths,820,100,0.094468353,Nevada,826
NV,2020,December,12 month-ending,Number of Drug Overdose Deaths,915,100,0.060526903,Nevada,918
NV,2020,February,12 month-ending,Number of Drug Overdose Deaths,696,100,0.093924935,Nevada,701
NV,2020,January,12 month-ending,Number of Drug Overdose Deaths,701,100,0.098031823,Nevada,707
NV,2020,July,12 month-ending,Number of Drug Overdose Deaths,777,100,0.100686828,Nevada,783
NV,2020,June,12 month-ending,Number of Drug Overdose Deaths,762,100,0.103009344,Nevada,768
NV,2020,March,12 month-ending,Number of Drug Overdose Deaths,704,100,0.093868509,Nevada,709
NV,2020,May,12 month-ending,Number of Drug Overdose Deaths,753,100,0.100011112,Nevada,759
NV,2020,November,12 month-ending,Number of Drug Overdose Deaths,887,100,0.060182554,Nevada,890
NV,2020,October,12 month-ending,Number of Drug Overdose Deaths,858,100,0.092203668,Nevada,864
NV,2020,September,12 month-ending,Number of Drug Overdose Deaths,814,100,0.089931168,Nevada,820
NV,2021,April,12 month-ending,Number of Drug Overdose Deaths,986,100,0.051261949,Nevada,988
NV,2021,August,12 month-ending,Number of Drug Overdose Deaths,1033,100,0.053614512,Nevada,1035
NV,2021,December,12 month-ending,Number of Drug Overdose Deaths,1039,100,0.038290477,Nevada,1039
NV,2021,February,12 month-ending,Number of Drug Overdose Deaths,968,100,0.057558316,Nevada,971
NV,2021,January,12 month-ending,Number of Drug Overdose Deaths,941,100,0.055241836,Nevada,943
NV,2021,July,12 month-ending,Number of Drug Overdose Deaths,1055,100,0.056903264,Nevada,1058
NV,2021,June,12 month-ending,Number of Drug Overdose Deaths,1002,100,0.057081055,Nevada,1005
NV,2021,March,12 month-ending,Number of Drug Overdose Deaths,988,100,0.057144576,Nevada,991
NV,2021,May,12 month-ending,Number of Drug Overdose Deaths,966,100,0.054213602,Nevada,968
NV,2021,November,12 month-ending,Number of Drug Overdose Deaths,1041,100,0.048965954,Nevada,1043
NV,2021,October,12 month-ending,Number of Drug Overdose Deaths,1040,100,0.054781882,Nevada,1043
NV,2021,September,12 month-ending,Number of Drug Overdose Deaths,1047,100,0.049713417,Nevada,1049
NV,2022,April,12 month-ending,Number of Drug Overdose Deaths,1026,100,0.043641442,Nevada,1027
NV,2022,August,12 month-ending,Number of Drug Overdose Deaths,1021,100,0.050651015,Nevada,1023
NV,2022,December,12 month-ending,Number of Drug Overdose Deaths,1127,100,0.031213909,Nevada,1127
NV,2022,February,12 month-ending,Number of Drug Overdose Deaths,1024,100,0.040934476,Nevada,1025
NV,2022,January,12 month-ending,Number of Drug Overdose Deaths,1035,100,0.041237113,Nevada,1036
NV,2022,July,12 month-ending,Number of Drug Overdose Deaths,1024,100,0.04381097,Nevada,1025
NV,2022,June,12 month-ending,Number of Drug Overdose Deaths,1040,100,0.043504742,Nevada,1041
NV,2022,March,12 month-ending,Number of Drug Overdose Deaths,1025,100,0.040892628,Nevada,1026
NV,2022,May,12 month-ending,Number of Drug Overdose Deaths,1038,100,0.043541364,Nevada,1039
NV,2022,November,12 month-ending,Number of Drug Overdose Deaths,1113,100,0.040430429,Nevada,1114
NV,2022,October,12 month-ending,Number of Drug Overdose Deaths,1089,100,0.040093758,Nevada,1090
NV,2022,September,12 month-ending,Number of Drug Overdose Deaths,1080,100,0.051632498,Nevada,1082
NV,2023,April,12 month-ending,Number of Drug Overdose Deaths,1260,100,0.035916022,Nevada,1261
NV,2023,August,12 month-ending,Number of Drug Overdose Deaths,1364,100,0.085675685,Nevada,1375
NV,2023,February,12 month-ending,Number of Drug Overdose Deaths,1146,100,0.029429076,Nevada,1146
NV,2023,January,12 month-ending,Number of Drug Overdose Deaths,1131,100,0.028906375,Nevada,1131
NV,2023,July,12 month-ending,Number of Drug Overdose Deaths,1305,100,0.072554581,Nevada,1313
NV,2023,June,12 month-ending,Number of Drug Overdose Deaths,1269,100,0.046004206,Nevada,1272
NV,2023,March,12 month-ending,Number of Drug Overdose Deaths,1212,100,0.032723584,Nevada,1213
NV,2023,May,12 month-ending,Number of Drug Overdose Deaths,1279,100,0.042505885,Nevada,1283
NV,2023,November,12 month-ending,Number of Drug Overdose Deaths,1368,100,0.375352931,Nevada,1425
NV,2023,October,12 month-ending,Number of Drug Overdose Deaths,1378,100,0.199216415,Nevada,1408
NV,2023,September,12 month-ending,Number of Drug Overdose Deaths,1353,100,0.115614574,Nevada,1367
NY,2015,April,12 month-ending,Number of Drug Overdose Deaths,1597,100,0.307379135,New York,1651
NY,2015,August,12 month-ending,Number of Drug Overdose Deaths,1733,100,0.33775609,New York,1798
NY,2015,December,12 month-ending,Number of Drug Overdose Deaths,1802,100,0.405174865,New York,1885
NY,2015,February,12 month-ending,Number of Drug Overdose Deaths,1519,100,0.294605424,New York,1568
NY,2015,January,12 month-ending,Number of Drug Overdose Deaths,1510,100,0.278684279,New York,1555
NY,2015,July,12 month-ending,Number of Drug Overdose Deaths,1694,100,0.322339437,New York,1754
NY,2015,June,12 month-ending,Number of Drug Overdose Deaths,1659,100,0.309032879,New York,1715
NY,2015,March,12 month-ending,Number of Drug Overdose Deaths,1535,100,0.306482096,New York,1586
NY,2015,May,12 month-ending,Number of Drug Overdose Deaths,1622,100,0.313323869,New York,1678
NY,2015,November,12 month-ending,Number of Drug Overdose Deaths,1789,100,0.395268874,New York,1869
NY,2015,October,12 month-ending,Number of Drug Overdose Deaths,1766,100,0.37075739,New York,1840
NY,2015,September,12 month-ending,Number of Drug Overdose Deaths,1764,100,0.353299983,New York,1834
NY,2016,April,12 month-ending,Number of Drug Overdose Deaths,2004,100,0.423488681,New York,2101
NY,2016,August,12 month-ending,Number of Drug Overdose Deaths,2123,100,0.493710336,New York,2246
NY,2016,December,12 month-ending,Number of Drug Overdose Deaths,2248,100,0.585221635,New York,2406
NY,2016,February,12 month-ending,Number of Drug Overdose Deaths,1915,100,0.401251988,New York,2002
NY,2016,January,12 month-ending,Number of Drug Overdose Deaths,1840,100,0.408054735,New York,1926
NY,2016,July,12 month-ending,Number of Drug Overdose Deaths,2084,100,0.483231158,New York,2202
NY,2016,June,12 month-ending,Number of Drug Overdose Deaths,2056,100,0.46476638,New York,2167
NY,2016,March,12 month-ending,Number of Drug Overdose Deaths,1978,100,0.409755897,New York,2071
NY,2016,May,12 month-ending,Number of Drug Overdose Deaths,2023,100,0.437244125,New York,2125
NY,2016,November,12 month-ending,Number of Drug Overdose Deaths,2219,100,0.540551567,New York,2361
NY,2016,October,12 month-ending,Number of Drug Overdose Deaths,2183,100,0.531216671,New York,2320
NY,2016,September,12 month-ending,Number of Drug Overdose Deaths,2147,100,0.514320912,New York,2277
NY,2017,April,12 month-ending,Number of Drug Overdose Deaths,2333,100,0.557038529,New York,2488
NY,2017,August,12 month-ending,Number of Drug Overdose Deaths,2467,100,0.511678305,New York,2616
NY,2017,December,12 month-ending,Number of Drug Overdose Deaths,2444,100,0.498000982,New York,2587
NY,2017,February,12 month-ending,Number of Drug Overdose Deaths,2289,100,0.574538857,New York,2446
NY,2017,January,12 month-ending,Number of Drug Overdose Deaths,2289,100,0.575182393,New York,2447
NY,2017,July,12 month-ending,Number of Drug Overdose Deaths,2459,100,0.525698005,New York,2612
NY,2017,June,12 month-ending,Number of Drug Overdose Deaths,2437,100,0.539586384,New York,2593
NY,2017,March,12 month-ending,Number of Drug Overdose Deaths,2331,100,0.566923108,New York,2489
NY,2017,May,12 month-ending,Number of Drug Overdose Deaths,2396,100,0.548521508,New York,2552
NY,2017,November,12 month-ending,Number of Drug Overdose Deaths,2446,100,0.504887959,New York,2591
NY,2017,October,12 month-ending,Number of Drug Overdose Deaths,2490,100,0.511225835,New York,2640
NY,2017,September,12 month-ending,Number of Drug Overdose Deaths,2511,100,0.511539735,New York,2662
NY,2018,April,12 month-ending,Number of Drug Overdose Deaths,2298,100,0.522729302,New York,2440
NY,2018,August,12 month-ending,Number of Drug Overdose Deaths,2209,100,0.514584862,New York,2343
NY,2018,December,12 month-ending,Number of Drug Overdose Deaths,2236,100,0.466825586,New York,2357
NY,2018,February,12 month-ending,Number of Drug Overdose Deaths,2410,100,0.506148212,New York,2553
NY,2018,January,12 month-ending,Number of Drug Overdose Deaths,2449,100,0.502247683,New York,2593
NY,2018,July,12 month-ending,Number of Drug Overdose Deaths,2214,100,0.515162043,New York,2349
NY,2018,June,12 month-ending,Number of Drug Overdose Deaths,2223,100,0.52032035,New York,2360
NY,2018,March,12 month-ending,Number of Drug Overdose Deaths,2331,100,0.512245242,New York,2472
NY,2018,May,12 month-ending,Number of Drug Overdose Deaths,2243,100,0.521910291,New York,2381
NY,2018,November,12 month-ending,Number of Drug Overdose Deaths,2240,100,0.486791333,New York,2368
NY,2018,October,12 month-ending,Number of Drug Overdose Deaths,2217,100,0.489135268,New York,2344
NY,2018,September,12 month-ending,Number of Drug Overdose Deaths,2166,100,0.510609553,New York,2296
NY,2019,April,12 month-ending,Number of Drug Overdose Deaths,2153,100,0.523491952,New York,2286
NY,2019,August,12 month-ending,Number of Drug Overdose Deaths,2124,100,0.61384597,New York,2282
NY,2019,December,12 month-ending,Number of Drug Overdose Deaths,2086,100,0.70299993,New York,2267
NY,2019,February,12 month-ending,Number of Drug Overdose Deaths,2142,100,0.491343709,New York,2265
NY,2019,January,12 month-ending,Number of Drug Overdose Deaths,2144,100,0.490854086,New York,2267
NY,2019,July,12 month-ending,Number of Drug Overdose Deaths,2120,100,0.585414585,New York,2269
NY,2019,June,12 month-ending,Number of Drug Overdose Deaths,2105,100,0.555422361,New York,2244
NY,2019,March,12 month-ending,Number of Drug Overdose Deaths,2169,100,0.509227238,New York,2299
NY,2019,May,12 month-ending,Number of Drug Overdose Deaths,2127,100,0.542620166,New York,2264
NY,2019,November,12 month-ending,Number of Drug Overdose Deaths,2104,100,0.674155066,New York,2278
NY,2019,October,12 month-ending,Number of Drug Overdose Deaths,2089,100,0.644389027,New York,2253
NY,2019,September,12 month-ending,Number of Drug Overdose Deaths,2116,100,0.614554075,New York,2273
NY,2020,April,12 month-ending,Number of Drug Overdose Deaths,2383,100,0.615052603,New York,2560
NY,2020,August,12 month-ending,Number of Drug Overdose Deaths,2669,100,0.566260322,New York,2850
NY,2020,December,12 month-ending,Number of Drug Overdose Deaths,2874,100,0.413828923,New York,3010
NY,2020,February,12 month-ending,Number of Drug Overdose Deaths,2202,100,0.711144566,New York,2395
NY,2020,January,12 month-ending,Number of Drug Overdose Deaths,2158,100,0.701642798,New York,2345
NY,2020,July,12 month-ending,Number of Drug Overdose Deaths,2596,100,0.584493424,New York,2778
NY,2020,June,12 month-ending,Number of Drug Overdose Deaths,2572,100,0.595081594,New York,2756
NY,2020,March,12 month-ending,Number of Drug Overdose Deaths,2260,100,0.683179283,New York,2450
NY,2020,May,12 month-ending,Number of Drug Overdose Deaths,2502,100,0.599607881,New York,2683
NY,2020,November,12 month-ending,Number of Drug Overdose Deaths,2813,100,0.481120952,New York,2971
NY,2020,October,12 month-ending,Number of Drug Overdose Deaths,2766,100,0.529371437,New York,2939
NY,2020,September,12 month-ending,Number of Drug Overdose Deaths,2722,100,0.550813167,New York,2900
NY,2021,April,12 month-ending,Number of Drug Overdose Deaths,3011,100,0.42479193,New York,3158
NY,2021,August,12 month-ending,Number of Drug Overdose Deaths,3050,100,0.462934603,New York,3214
NY,2021,December,12 month-ending,Number of Drug Overdose Deaths,3170,100,0.535675839,New York,3371
NY,2021,February,12 month-ending,Number of Drug Overdose Deaths,3006,100,0.385695653,New York,3137
NY,2021,January,12 month-ending,Number of Drug Overdose Deaths,2965,100,0.397015095,New York,3098
NY,2021,July,12 month-ending,Number of Drug Overdose Deaths,3014,100,0.465711136,New York,3177
NY,2021,June,12 month-ending,Number of Drug Overdose Deaths,2990,100,0.44862058,New York,3145
NY,2021,March,12 month-ending,Number of Drug Overdose Deaths,3037,100,0.389584256,New York,3171
NY,2021,May,12 month-ending,Number of Drug Overdose Deaths,2989,100,0.430981298,New York,3137
NY,2021,November,12 month-ending,Number of Drug Overdose Deaths,3126,100,0.492417118,New York,3306
NY,2021,October,12 month-ending,Number of Drug Overdose Deaths,3122,100,0.479143907,New York,3296
NY,2021,September,12 month-ending,Number of Drug Overdose Deaths,3087,100,0.48018895,New York,3260
NY,2022,April,12 month-ending,Number of Drug Overdose Deaths,3159,100,0.466394969,New York,3330
NY,2022,August,12 month-ending,Number of Drug Overdose Deaths,3259,100,0.342292311,New York,3383
NY,2022,December,12 month-ending,Number of Drug Overdose Deaths,3401,100,0.234804657,New York,3483
NY,2022,February,12 month-ending,Number of Drug Overdose Deaths,3134,100,0.506426376,New York,3321
NY,2022,January,12 month-ending,Number of Drug Overdose Deaths,3133,100,0.517869535,New York,3324
NY,2022,July,12 month-ending,Number of Drug Overdose Deaths,3263,100,0.356184903,New York,3393
NY,2022,June,12 month-ending,Number of Drug Overdose Deaths,3238,100,0.393491253,New York,3382
NY,2022,March,12 month-ending,Number of Drug Overdose Deaths,3127,100,0.49092232,New York,3307
NY,2022,May,12 month-ending,Number of Drug Overdose Deaths,3169,100,0.442954313,New York,3331
NY,2022,November,12 month-ending,Number of Drug Overdose Deaths,3369,100,0.275147115,New York,3468
NY,2022,October,12 month-ending,Number of Drug Overdose Deaths,3319,100,0.293824394,New York,3424
NY,2022,September,12 month-ending,Number of Drug Overdose Deaths,3281,100,0.312585061,New York,3393
NY,2023,April,12 month-ending,Number of Drug Overdose Deaths,3540,100,0.245262394,New York,3633
NY,2023,August,12 month-ending,Number of Drug Overdose Deaths,3424,100,0.312555232,New York,3548
NY,2023,February,12 month-ending,Number of Drug Overdose Deaths,3486,100,0.236914601,New York,3564
NY,2023,January,12 month-ending,Number of Drug Overdose Deaths,3463,100,0.239779731,New York,3529
NY,2023,July,12 month-ending,Number of Drug Overdose Deaths,3440,100,0.283070526,New York,3551
NY,2023,June,12 month-ending,Number of Drug Overdose Deaths,3507,100,0.261639732,New York,3606
NY,2023,March,12 month-ending,Number of Drug Overdose Deaths,3488,100,0.234836532,New York,3577
